Uqno,Psuno_seg,Taz_exp,Stratum,Metro_code,District_code,Pr_code,Geo_type
2961019710000013802,29610197100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961019710000015401,29610197100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000002201,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000005801,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000009401,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000011201,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000013001,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000014801,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961024010000016601,29610240100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025710000001201,29610257100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025710000003301,29610257100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025710000007501,29610257100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025710000009601,29610257100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025710000011701,29610257100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025710000020101,29610257100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025910000000301,29610259100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025910000000901,29610259100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025910000001201,29610259100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025910000001801,29610259100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961025910000003301,29610259100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961027910000002101,29610279100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961027910000004701,29610279100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961027910000011201,29610279100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961028610000002501,29610286100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961028610000004001,29610286100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961028610000005501,29610286100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961028610000008501,29610286100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961028610000010001,29610286100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961030910000001101,29610309100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961030910000003301,29610309100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961030910000007701,29610309100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961030910000008801,29610309100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961035410000004701,29610354100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961035410000009501,29610354100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961035410000011901,29610354100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961035410000016701,29610354100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961035410000019101,29610354100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961036810000003201,29610368100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961036810000011201,29610368100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961036810000012801,29610368100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961036810000014401,29610368100,105300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000000601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000002601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000004601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000006601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000008601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000014601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040310000018601,29610403100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040510000000901,29610405100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040510000003501,29610405100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040510000004801,29610405100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040510000008701,29610405100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040510000010001,29610405100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040510000011301,29610405100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040810000000901,29610408100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040810000002601,29610408100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040810000006001,29610408100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040810000009401,29610408100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961040810000016201,29610408100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961042010000005401,29610420100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961042010000005402,29610420100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961042010000007301,29610420100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961042010000009201,29610420100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961042010000011101,29610420100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961042010000014901,29610420100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000002401,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000004801,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000006001,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000007201,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000008401,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000009601,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000009602,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000010801,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044310000012001,29610443100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000002101,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000004301,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000006501,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000008701,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000010901,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000013101,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000015301,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961044910000021901,29610449100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000001901,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000003301,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000004701,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000006101,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000007501,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000008901,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961045510000010301,29610455100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961046910000000301,29610469100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961046910000002401,29610469100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961046910000004501,29610469100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961046910000017101,29610469100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000000201,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000001701,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000003201,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000007701,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000009201,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000010701,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000013701,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2961049910000015201,29610499100,101300,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000000801,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000002701,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000004601,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000006501,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000008401,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000012201,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000016001,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971004610000017901,29710046100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000000201,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000001001,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000001801,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000002601,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000003401,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000005001,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000005801,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971005410000007401,29710054100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000000401,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000001201,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000002001,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000002801,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000003601,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000004401,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000005201,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000006001,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971007710000006801,29710077100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971009810000000701,29710098100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971009810000001901,29710098100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971009810000002701,29710098100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971009810000003101,29710098100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971009810000003501,29710098100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000000101,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000002301,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000003401,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000005601,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000006701,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000007801,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971016710000008901,29710167100,105700,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000000201,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000002301,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000004401,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000006501,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000008601,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000010701,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000012801,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000017001,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
2971020410000019101,29710204100,105600,2207,03,DC44,Eastern Cape,Rural: Tribal or Traditional area an Farms
